,names,train,val,test
0,huber,0.28647446632385254,0.33739587664604187,0.3743366003036499
1,mean_squared_logarithmic_error,0.11038185656070709,0.13854509592056274,0.15752266347408295
2,mean_squared_error,1.6445541381835938,2.356642961502075,2.6494736671447754
3,mean_absolute_error,0.4361926019191742,0.4898407459259033,0.5344815254211426
4,root_mean_squared_error,1.2826050519943237,1.534822940826416,1.627239465713501
5,rmsle,0.3320843279361725,0.3719733655452728,0.3966458737850189
