,names,train,val,test
0,huber,0.5079327821731567,0.47345736622810364,0.5079522132873535
1,mean_squared_logarithmic_error,0.24490982294082642,0.23577095568180084,0.25412482023239136
2,mean_squared_error,5.809577465057373,5.002087116241455,5.355077743530273
3,mean_absolute_error,0.7218713164329529,0.6879760026931763,0.7269333600997925
4,root_mean_squared_error,2.4121787548065186,2.2375402450561523,2.315636157989502
5,rmsle,0.4934147298336029,0.48400193452835083,0.5025516748428345
