,names,train,val,test
0,msle,0.21473464369773865,0.20635372400283813,0.2219132035970688
1,mse,3.3162994384765625,2.8261067867279053,3.1222779750823975
2,mae,0.6089708209037781,0.5761061310768127,0.615524411201477
3,huber,0.4676530063152313,0.4362271726131439,0.4697989523410797
4,rmse,1.821070909500122,1.7524847984313965,1.7573354244232178
5,rmsle,0.4633946953707375,0.4542617351294715,0.47107664301795815
