,names,train,val,test
0,huber,0.33142581582069397,0.353428453207016,0.3862431049346924
1,mean_squared_logarithmic_error,0.11621222645044327,0.13692885637283325,0.1542765498161316
2,mean_squared_error,2.372732400894165,2.830550193786621,3.068836212158203
3,mean_absolute_error,0.5007337331771851,0.5257667899131775,0.5642157793045044
4,root_mean_squared_error,1.5403276681900024,1.682492733001709,1.7518424987792969
5,rmsle,0.3403133749961853,0.3692573308944702,0.3919696807861328
