,names,train,val,test
0,huber,0.323485404253006,0.3443673253059387,0.37946462631225586
1,mean_squared_logarithmic_error,0.112804114818573,0.13195377588272095,0.15040719509124756
2,mean_squared_error,2.269742965698242,2.7463717460632324,3.0170507431030273
3,mean_absolute_error,0.4950900673866272,0.5189878344535828,0.5602714419364929
4,root_mean_squared_error,1.5065104961395264,1.6587623357772827,1.7380305528640747
5,rmsle,0.3353869616985321,0.3623894155025482,0.3869040608406067
