,names,train,val,test
0,huber,0.32100608944892883,0.34605348110198975,0.38595882058143616
1,mean_squared_logarithmic_error,0.11603391915559769,0.13649235665798187,0.15654128789901733
2,mean_squared_error,2.3335211277008057,2.69169020652771,2.997823476791382
3,mean_absolute_error,0.5083181858062744,0.5369227528572083,0.58347487449646
4,root_mean_squared_error,1.5292388200759888,1.6421304941177368,1.7324491739273071
5,rmsle,0.3401572108268738,0.36890631914138794,0.39495041966438293
