,names,train,val,test
0,huber,0.3152240216732025,0.3518088757991791,0.3893986940383911
1,mean_squared_logarithmic_error,0.11783044040203094,0.14285676181316376,0.16177266836166382
2,mean_squared_error,2.254983901977539,2.7546186447143555,3.018275260925293
3,mean_absolute_error,0.5068907141685486,0.5419577360153198,0.5862421989440918
4,root_mean_squared_error,1.502053141593933,1.6599575281143188,1.7380858659744263
5,rmsle,0.34284651279449463,0.37716564536094666,0.4012422561645508
